Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.8559212,590.5058756,369.7072323,357.2028486,400.5155938,456.3749333,504.0598426,523.2844107,609.1716537,597.4328988,622.7409229,694.4234554,783.241215,930.1254727,1191.921006,1643.756889,2158.148074,3139.28071,4010.861381,2994.340471,3218.378299,3525.807198,3681.844691,3838.17388,3986.231624,3607.289299,3591.828052,3914.527854,4220.540321,4604.646324,4266.018074
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8666.655382,8807.462812,8528.248777,8395.31877,8340.52344,8874.877928,9740.824491,11910.01323,10216.81763,10223.29836,11496.5241,11450.7242,11525.15639,12059.63516,12038.2497,11003.82976,11521.60978,11715.36014,12844.90099
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,1246.69016,1416.540531,1760.831324,2124.618526,2392.686958,2660.558091,2948.317275,3372.60207,3899.39184,4703.179401,5463.595383,6454.835451,7076.536335,7347.646369,7602.345334,7745.7218,8136.188547,8771.143727,8406.358945,9030.574978,9491.660766,9940.852228,10260.59941,10872.29295,10367.31961,10401.05088,10797.95106,11446.96914,12557.54785,13995.80442,15622.69287,16044.1058,14160.562,13048.96058,12746.63347,13272.73494,12910.59063,13501.58092,14285.32978,15198.74297,15383.5764,16679.59166,17376.64968,13992.74448
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1810.61923,1877.616638,1854.656834,1967.116537,2131.377948,2281.098797,2343.99529,2580.271096,2724.372519,2991.607198,3305.126394,3495.579294,3950.170894,4771.671986,6484.119872,7005.906588,7489.59416,7778.164008,8255.744543,9297.333417,10211.83719,11854.5885,12788.54929,11538.39842,12454.55172,11459.17957,11384.93824,11645.45259,14279.15944,17828.04823,18243.47142,18855.762,18604.18827,17667.1871,18079.38018,20358.33336,21904.29412,23509.42347,21345.97099,20558.9604,21697.70848,19527.32358,20117.78889,23492.40517,30513.94174,34080.9999,36117.48798,41001.14298,49654.9106,42783.32257,52087.97229,62574.1457,68027.84171,68156.62792,62511.69059,56707.02208,49881.76371,53934.25018,57180.7794,54875.28596,51692.84275
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,935.4604269,1031.815004,1087.834243,1167.000532,1269.412583,1374.53214,1486.968606,1569.667183,1677.673528,1825.386126,2058.769051,2380.978458,2924.048879,3890.722419,4630.757197,5285.620724,5678.386658,6810.627685,8205.468977,9793.765348,10869.54649,9385.249064,9410.347257,9537.40742,8991.06504,9172.09676,13083.07266,16392.76952,17578.61894,17468.94614,21680.98962,22410.91177,24880.16412,24081.52779,25646.70066,30325.84958,29809.07677,26705.4786,27361.87511,27174.29716,24564.45829,24537.51426,26401.74546,32222.89724,36821.52147,38403.13388,40635.28182,46855.77175,51708.76575,47963.1794,46858.04327,51374.95841,48567.69529,50716.70871,51717.49594,44178.04738,45276.83144,47312.00623,51461.43322,50114.40111,48586.80132
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.45821358,209.4785718,157.0860591,314.5612263,409.1631891,505.5003493,561.9068079,573.9165123,655.1199452,703.6838434,763.080638,883.7339715,1045.009379,1578.40239,2473.081819,3851.437869,5574.603802,4950.294791,5843.533768,7189.691229,7496.294648,7875.756953,7891.313147,5500.310382,3880.738731,4147.089716,4739.84171,4805.753718,4221.407478
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,70.0519099,71.16718821,73.43533082,78.51462075,86.16154951,51.38188126,52.1825517,54.80644312,54.90076208,55.7149339,69.76938418,71.62670983,69.13961473,84.41878205,94.68539954,113.7531561,118.9149331,142.0529839,154.5162733,193.1499639,221.2319418,227.12812,231.3436938,240.7817032,213.6168414,242.0585038,245.9153275,225.0714758,209.4148608,209.8944126,208.1466789,209.778011,190.4888799,161.887525,156.812381,167.0988878,143.4023238,158.9146699,144.4930173,128.9389187,136.4639708,134.3634269,123.1175361,113.5672513,128.3367028,151.6815663,167.3764625,172.4955966,198.3528517,212.1370572,234.2355389,249.5779794,252.3588707,256.9756526,274.8578362,305.5496525,260.5652208,253.8263541,238.783467,228.2135892,238.9907259
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,1273.691659,1350.197673,1438.523233,1535.023729,1701.846276,1835.594766,1957.62608,2086.636005,2222.361511,2458.08182,2765.890997,3082.927989,3831.6319,4900.962201,5733.798139,6701.377361,7243.047341,8426.946959,10289.76842,11810.61588,12864.00257,10622.80248,9343.8611,8846.234298,8457.268803,8750.818513,12170.0407,15135.85231,16391.09383,16525.06174,20600.37528,21041.66065,23372.61917,22283.93602,24208.55479,28413.82644,27489.55518,24820.93805,25338.44329,25244.27505,23041.53473,22995.15752,24887.56133,30587.66841,35364.37533,36795.97688,38672.70594,44262.896,48106.89292,44583.54481,44141.87814,47348.52502,44673.11588,46744.66254,47700.54036,40991.80814,41984.10303,44089.31009,47519.5531,46591.49161,45159.34822
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,93.02270027,95.57223223,94.46449724,99.85891753,104.3399294,110.1325846,112.9408364,111.951561,116.8951498,116.0252571,114.5566751,112.5699756,134.8195851,161.9870615,174.0140945,207.3003128,208.6564032,218.453984,263.5814315,327.8223122,378.0443051,337.9783717,322.7774529,271.1298442,252.869785,244.4109417,303.3490356,344.5031468,346.7366313,311.6780452,393.686768,385.7538407,317.962736,411.9261797,279.666749,367.3877143,387.4320982,361.0999824,379.4417675,551.8214294,512.673902,518.0674741,574.9297982,711.2849548,798.7443045,822.7851431,856.0549166,966.2036183,1125.426134,1088.757906,1036.534515,1130.273251,1145.140105,1251.209767,1291.410185,1076.796698,1087.287331,1136.593872,1241.825298,1219.515506,1291.040972
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,68.4247344,71.55818009,76.52054931,78.37219583,80.47271812,81.72505232,82.54568401,84.3630702,84.73293716,86.52020913,81.5000146,84.28782858,99.32674697,113.7803414,124.3588964,152.7279968,155.6490569,176.783351,225.9415178,262.0760096,282.6858501,254.2304687,245.0944909,217.9946024,193.8432731,200.8943518,256.7624807,291.1316167,313.0615914,304.8535209,351.9792335,346.4105959,361.0468756,334.943237,193.0702802,235.8321506,249.3605589,229.4929493,255.7182367,300.4217239,255.7186873,267.0975996,294.6653885,374.627358,418.3766603,457.9334308,473.4498682,535.0622795,643.404581,624.1751645,647.8360955,751.1727704,758.000427,787.4694383,792.8462374,653.3272681,688.2506963,734.996268,804.5005378,796.1152068,857.9327297
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,89.03523943,97.5952917,100.1221296,101.9014125,100.2211042,106.6466444,112.6653648,122.8706285,122.8475975,135.1473813,140.0027053,133.5514189,94.38167705,119.5597239,182.0200185,277.5706052,141.1971589,131.3732273,176.0339474,200.769677,227.7519265,247.6496168,220.718797,204.4176901,213.9966386,245.4539123,233.6580722,253.9744737,270.6996009,285.8292169,306.2687008,293.1604211,293.6449876,300.5557477,299.5330371,329.4240761,394.7174919,401.4986674,407.4291762,409.5431838,418.0689421,415.0344043,413.0802826,446.3106757,475.2919302,499.4619402,509.6401899,558.0518407,634.9870697,702.2644196,781.1535777,861.7621622,883.1171296,981.8608514,1118.873808,1248.45331,1401.564635,1563.767819,1698.132081,1855.740094,1961.613749
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,2238.802958,2234.814816,2169.004011,1852.813434,1963.572676,1914.550647,2260.427281,3132.30136,2511.393063,2477.020818,2366.529821,1267.734375,1211.980878,1278.247173,1148.494399,2258.286018,1470.103703,1361.392386,1820.405094,1659.718346,1621.242961,1770.913534,2092.957694,2719.497656,3389.707049,3899.907638,4523.050833,5885.104348,7265.735497,6988.233325,6853.002854,7849.165283,7432.478766,7681.93462,7901.785876,7074.681023,7569.478815,8366.293221,9446.700772,9879.268533,10079.20338
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,8537.71587,9269.269617,9446.084577,9421.356947,9590.541794,8706.766601,7041.634447,7554.932192,7958.747925,8031.00482,8529.052127,9055.644407,9082.827988,9698.15289,10130.3762,10376.9533,10544.79468,10672.23776,10076.26988,10401.56215,13636.41675,12868.17692,13049.90973,14222.0368,15846.50595,17959.39683,19307.50894,20976.44229,23066.45098,19355.92101,20722.07049,22514.20272,23654.36959,24744.29696,24989.43753,22634.08565,22608.45256,23742.93734,24085.95599,23551.93009,20409.9528
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,1550.267699,1651.317673,1752.840006,1867.010351,1994.440497,2144.739089,2322.705816,2556.634267,2804.333876,3215.153897,3178.86332,3297.411067,3322.219911,3696.03182,3416.439318,3156.250827,3328.615937,3617.45307,4131.386427,5533.251938,6340.787031,6624.992453,7168.160885,7698.083032,8877.705915,9893.042003,10344.32265,11156.55725,11387.70908,12163.43977,12356.231,11919.83357,11686.73974,11406.85813,11814.43471,12238.60461,12708.64145,22036.10068,23514.17756,26130.01296,27098.15632,27486.23677,28867.0825,28327.81367,28396.01371,30279.39221,30713.79806,31472.28554,30627.32775,28552.51716,28443.88848,28005.9124,29485.86422,28583.0233,30065.1602,31776.05559,31732.91914,32376.50917,33290.02814,33799.41769,25194.02514
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.012792,487.4769045,740.0996865,982.8018491,1102.390688,1251.747595,1484.176056,1544.602075,1789.857691,2258.946452,2698.46718,2980.601268,3416.512376,4193.368011,5090.945834,4714.693746,4635.510195,5092.554723,4777.066914,5129.663534,5330.355075,4729.689959,4994.971551,5394.268944,6070.349081,6119.762345,6079.738285
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.767944,,,,1739.81405,1323.273088,1452.507105,1394.508484,1515.530743,1212.045978,1276.493985,1244.373185,1479.314583,1819.766059,2378.623286,3125.810535,3847.434124,4735.657608,6377.369732,5352.583912,6033.686239,6527.173869,6953.132515,7998.125239,8341.399679,5967.052204,5039.681886,5785.670673,6360.062473,6837.717826,6424.152176
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,304.9038598,316.4136295,327.0999965,336.9381023,351.1611263,377.590747,406.0942533,420.3759336,386.9399013,396.6277006,435.6833377,474.4366126,519.5553353,605.9334407,786.0810652,885.9579357,717.061406,858.8218118,980.7519338,1074.294773,1373.216845,1328.774121,1202.793176,1232.853202,1337.03762,1289.390744,1366.041674,1612.331335,1788.00132,2011.946797,2197.161593,2326.724165,2668.531422,2834.688425,2882.152083,2997.760458,3003.182627,2954.227237,2993.033599,3066.095138,3364.491731,3404.420586,3526.081513,3650.60647,3802.26316,3885.034074,4155.323885,4252.395404,4404.308198,4186.519998,4270.780085,4423.496842,4505.600593,4568.641228,4718.436581,4770.232656,4856.973249,4945.857699,5001.422157,5078.809944,4115.177008
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,1902.402119,1961.538169,2020.385965,2020.265247,2199.727007,2282.216546,2630.850466,2982.749704,2830.188679,3053.703704,3387.272727,3866.300366,4343.173432,5009.29368,5853.932584,6509.433962,7261.278195,8370.786517,8876.865672,9613.3829,11218.21782,13425.97697,14166.17129,15902.02038,17469.82557,18269.53552,20450.66453,22411.79567,24253.17552,25517.92172,26841.51974,27700.31006,28669.68171,30900.69428,31476.06372,33989.72316,44826.78907,48478.88325,51371.74081,54245.45974,56284.16865,58883.95943,62583.1002,66111.72523,70359.31911,75882.03386,95221.85887,104287.3875,106935.4863,101407.764,101875.2841,97774.16207,98431.86518,99471.6389,98467.68399,102005.6256,106885.8785,111820.5815,113023.1856,117098.4463,107079.4798
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,102.2377224,109.061304,116.9249682,123.4293413,136.312362,149.6403332,162.3260545,179.5830384,199.6295674,211.7970162,226.8069714,239.1274987,268.5840154,263.8927461,429.2975596,480.8036551,534.2732859,617.3068292,703.1354273,809.4121785,811.2852993,1030.833054,960.9837782,913.9748507,1019.057257,870.1856484,627.3986288,671.0758547,698.6920028,701.6659386,709.0599824,762.0777071,788.15232,784.1909887,801.0461369,880.9926864,950.8563862,998.5159532,1049.499374,1003.392231,997.5817489,948.8702113,904.2257999,907.5374158,967.4064586,1034.3118,1218.87407,1372.628368,1715.208393,1754.209464,1955.460182,2346.337844,2609.880562,2908.20037,3081.878823,3035.971655,3076.65644,3351.124344,3548.59078,3552.068143,3133.099803
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,,232.4805462,251.3483174,295.6319708,258.6053707,269.45629,330.0405859,353.1107106,375.3905735,400.7870694,445.0237808,501.3168142,585.171405,817.4524452,1048.596235,1205.074834,1395.096399,1568.543354,1739.720566,1877.682272,1966.903626,2088.002687,2144.804053,1465.108092,1422.683914,1558.907935,1857.091234,2009.039729,2146.75851,2371.572196,2622.262881,2259.239894,2127.50719,2348.090047,3295.244924,4748.388208,5166.163933,5282.04947,5087.079072,3479.843833,3749.910848,3160.249345,2839.491501,3070.436419,3637.31389,4790.456566,5886.391522,7348.187963,8831.183643,8597.794335,11286.07154,13245.38737,12370.22325,12300.38671,12112.83496,8813.989806,8710.06329,9928.675897,9151.381732,8897.552966,6796.844542
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,1274.548372,1633.823012,1760.660094,1988.895188,2209.767015,2667.079584,4010.81119,4398.824866,4580.97053,4851.099555,5271.729836,5500.414114,6019.653244,6605.779219,6999.876116,7717.177449,7711.295456,7714.742746,7444.178173,7819.570003,8121.561919,8335.899293,8851.046458,9315.967566,10459.44247,10914.28224,11268.42006,11209.42112,11361.51677,11699.37047,12512.57797,13822.74175,15199.56753,16770.66103,17092.58214,15885.41018,16056.37098,16458.35321,16249.67395,16451.27931,16489.07224,16524.8995,16900.04829,17391.66891,17745.25537,18148.49785,15373.8547
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1113.783042,1237.563579,1236.419664,1364.065978,1304.340672,1382.537631,1455.887576,1906.971488,2916.130273,6923.221828,7228.040373,8461.889582,9917.30147,10715.17654,14945.84109,25422.03919,21828.12245,20693.82491,18129.2439,17337.02648,15699.57478,10214.02849,11594.56754,11009.25739,11872.72517,13607.89027,13905.16834,15274.66771,14575.57459,14120.95256,15933.45283,16793.39123,16660.14763,12694.14896,14101.17285,18012.50219,16472.00329,16850.39408,18560.5035,21902.02712,26105.42203,30979.96284,32663.39237,37934.67645,27956.00514,35270.64214,47055.96064,47739.55769,44740.85942,41725.86752,31164.03625,27158.40565,28571.60829,31628.47626,31085.96193,27442.95383
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,316.3499358,332.8105995,329.573352,356.2505646,355.4158972,351.6798951,399.4935001,491.1278109,534.2961879,506.9683935,541.9322571,449.5012422,449.4004282,424.3378418,486.9019801,543.3016187,560.391079,638.4858666,643.9882263,690.9127435,718.196337,764.4328082,845.5006721,962.0953713,1068.431811,1228.432356,1330.977444,1757.190496,1828.154677,1819.19731,2258.186435,2563.261224,2538.949519,2472.724753,2652.225654,2752.630172,2930.574923,3286.596744,3243.477437,3322.863329,3000.779327
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,60.493958,64.17613957,68.05034896,71.10643908,75.95591847,81.76999433,89.97955291,100.4051435,110.9786423,126.5455484,153.3263787,197.1942216,246.5415378,353.8584793,428.1984332,479.0912931,483.1413197,564.129011,709.189338,947.7550457,1181.61387,1154.178578,1054.055946,1176.819535,1202.976002,1042.239754,1253.555317,1701.678133,2203.646615,2477.975358,2945.83204,2972.728953,3040.989396,2973.380401,2970.118425,3219.914242,3221.689056,3258.982428,3039.964944,3405.821058,3522.310821,3278.016079,3190.624811,4330.972369,5073.520408,5513.331063,5521.990608,5832.737052,5713.543931,5255.776533,6434.812485,7617.310041,7050.573472,7224.912737,7495.220866,6402.910183,6982.917492,7296.092142,7503.878588,7203.064221,6404.899932
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,74.68734697,80.68806373,80.21271167,81.91790923,88.29011578,91.83037465,94.39823569,95.89648392,109.9459104,105.7071013,104.4120165,109.4533592,123.3106512,143.1158463,146.2277673,193.3549821,225.9131745,248.6860332,292.4700089,327.3412249,362.4001488,306.8322393,320.4298321,273.5013818,257.3536366,340.201389,432.0117587,453.7462185,469.529167,449.3988958,513.3041877,478.5032764,477.1223243,419.8027038,271.5054976,346.1081962,304.6310755,276.4215961,278.3319015,280.9084242,251.2072914,250.3571459,260.7454587,293.661549,320.7368123,331.1630882,354.6708633,404.3745429,464.5612047,474.7056275,488.4217358,551.7497219,565.8012071,380.2979111,424.4491317,377.4229177,402.1916451,450.9006579,475.9538139,467.9080323,492.7958712
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2259.294285,2240.433039,2268.585346,2374.498448,2555.111146,2770.361804,3047.106147,3217.159294,3462.678872,3763.953379,4121.932814,4520.162878,5089.587902,5838.660894,7033.011021,7511.211343,8809.26466,8919.057461,9123.691334,10043.66096,11170.56397,12337.46625,12481.87479,13425.12249,13877.91708,14114.80776,14461.06924,16308.96697,18936.9641,20715.63148,21448.36196,21768.34329,20879.84833,20121.16125,19935.38146,20613.78788,21227.34753,21901.56285,21024.58507,22315.24667,24271.00206,23822.06012,24255.33858,28300.4631,32143.68141,36382.50792,40504.06073,44659.89514,46710.50558,40876.31015,47562.08343,52223.69611,52669.08996,52635.17496,50955.99832,43596.13554,42315.60371,45129.35644,46548.52036,46338.34096,43294.64816
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.688781,2197.245977,2360.946348,2491.0123,2826.235767,3580.354508,3795.829168,3747.756715,4108.446136,3988.246728,3948.762471,4354.43244,4938.544567,5946.456625,7176.701402,8362.980754,9481.356736,12019.83033,14593.25022,12312.38358,12622.2628,13910.48113,13020.83399,13717.71238,14161.38706,12521.79141,12829.89634,14248.74812,16045.95364,16346.55494,16168.19665
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,1787.360348,1971.316323,2131.391652,2294.182847,2501.29319,2620.475547,2784.733548,2960.722586,3121.889031,3344.783603,,,,,,,,,,,19410.18935,17679.86887,18015.10596,17874.25065,17005.53424,17166.5185,24480.42256,30466.10902,32717.92045,31334.97908,39607.81909,39577.74875,40747.92546,39270.11413,43128.01411,50155.97413,48144.57913,41631.43886,42740.12818,41786.23414,38952.0342,39727.84667,42578.76314,49470.39713,54878.471,56546.78566,59300.61722,65359.51922,74572.23237,72083.1677,77117.12601,91254.03476,86547.67089,88109.48675,89684.70758,84776.14217,83073.28008,83352.08865,86388.40495,85334.51946,87097.03645
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40584.82851,42444.00762,43382.82685,41804.37092,44545.92231,48858.83186,56751.12694,58198.98418,63243.37383,74458.79467,,,,,,,,,,,,,
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,505.3493255,555.1344026,638.94536,655.2522487,678.1281064,670.3956858,772.7257162,753.1279579,756.9120009,870.3198385,932.8615692,1094.682253,1173.218389,1640.0297,1554.387803,719.5991575,961.424604,1278.32816,1441.942086,1937.266572,2542.763806,2979.607879,2156.513066,1709.442069,1624.631968,1444.280138,1517.861345,1760.306398,2026.837914,2288.554941,2494.526796,2803.562714,3350.214089,3535.17436,4024.215228,5107.277513,5349.805227,5745.371076,5446.579522,4957.777557,5074.902616,4574.594716,4446.249371,4772.563723,6194.85272,7598.528877,9464.548507,10502.35071,10751.4816,10208.90797,12808.03834,14637.23344,15351.54074,15842.93648,14670.98891,13574.16924,13753.59215,14998.81706,15888.14436,14741.7144,13231.70421
